image_name,label
694557906,Neutral
694557907,Negative
694557908,Positive
694557909,Neutral
694557910,Negative
694557911,Negative
694557912,Neutral
694557913,Neutral
694557914,Positive
694557915,Positive
694557916,Positive
694557917,positive
694557918,Neutral
694557919,Neutral
694557920,Positive
694557921,Positive
694557922,Negative
694557923,Neutral
694557924,Positive
694557925,negative
694557926,Neutral
694557927,Neutral
694557928,Negative
694557929,Neutral
694557930,Neutral
694557931,Neutral
694557932,Negative
694557933,Positive
694557934,Positive
694557935,Neutral
694557936,Positive
694557937,Positive
694557938,Positive
694557939,Positive
694557940,Negative
694557941,Neutral
694557942,Neutral
694557943,Neutral
694557944,Positive
694557945,Positive
694557946,Positive
694557947,Neutral
694557948,Neutral
694557949,Neutral
694557950,Positive
694557951,Neutral
694557952,Neutral
694557953,Neutral
694557954,Neutral
694557955,Neutral
694557956,Positive
694557957,Neutral
694557958,Positive
694557959,Neutral
694557960,Positive
694557961,Neutral
694557962,Positive
694557963,Positive
694557964,Positive
694557965,Positive
694557966,Neutral
694557967,Positive
694557968,Neutral
694557969,Neutral
694557970,Positive
694557971,Positive
694557972,Positive
694557973,Negative
694557974,Neutral
694557975,Neutral
694557976,Positive
694557977,Positive
694557978,Negative
694557979,Positive
694557980,Neutral
694557981,Negative
694557982,negative
694557983,positive
694557984,Neutral
694557985,Positive
694557986,Neutral
694557987,Negative
694557988,Negative
694557989,Neutral
694557990,Positive
694557991,positive
694557992,Negative
694557993,negative
694557994,Positive
694557995,Positive
694557996,Neutral
694557997,Positive
694557998,Positive
694557999,Neutral
694558000,Positive
694558001,Negative
694558002,Negative
694558003,Neutral
694558004,Neutral
694558005,Neutral
694558006,Positive
694558007,Negative
694558008,Neutral
694558009,Negative
694558010,Negative
694558011,Negative
694558012,Negative
694558013,Negative
694558014,Neutral
694558015,Negative
694558016,Negative
694558017,Neutral
694558018,Neutral
694558019,Neutral
694558020,Positive
694558021,Negative
694558022,Positive
694558023,Neutral
694558024,Neutral
694558025,Negative
694558026,Positive
694558027,Positive
694558028,Negative
694558029,Negative
694558030,Negative
694558031,Neutral
694558032,Negative
694558033,Neutral
694558034,Neutral
694558035,Negative
694558036,Positive
694558037,Negative
694558038,Neutral
694558039,Neutral
694558040,Neutral
694558041,Negative
694558042,Positive
694558043,Positive
694558044,Positive
694558045,Neutral
694558046,Neutral
694558047,Positive
694558048,Positive
694558049,Positive
694558050,Positive
694558051,Positive
694558052,Positive
694558053,Positive
694558054,Neutral
694558055,Positive
694558056,positive
694558057,Positive
694558058,Neutral
694558059,Positive
694558060,Positive
694558061,Positive
694558062,Positive
694558063,Positive
694558064,Neutral
694558065,Positive
694558066,Neutral
694558067,negative
694558068,Positive
694558069,Neutral
694558070,Positive
694558071,Positive
694558072,Neutral
694558073,Positive
694558074,Positive
694558075,Positive
694558076,Neutral
694558077,Positive
694558078,Neutral
694558079,Neutral
694558080,Positive
694558081,Neutral
694558082,Positive
694558083,Neutral
694558084,Positive
694558085,Positive
694558086,Positive
694558087,Neutral
694558088,Positive
694558089,Positive
694558090,Positive
694558091,Negative
694558092,Positive
694558093,Neutral
694558094,Positive
694558095,Positive
694558096,Positive
694558097,Neutral
694558098,Neutral
694558099,Positive
694558100,Positive
694558101,Positive
694558102,Neutral
694558103,Positive
694558104,Positive
694558105,Positive
694558106,Positive
694558107,positive
694558108,negative
694558109,Positive
694558110,Neutral
694558111,Neutral
694558112,Positive
694558113,Positive
694558114,Neutral
694558115,Neutral
694558116,Neutral
694558117,Positive
694558118,Positive
694558119,Positive
694558120,Positive
694558121,Positive
694558122,Positive
694558123,Negative
694558124,Neutral
694558125,Positive
694558126,Positive
694558127,Positive
694558128,Positive
694558129,Positive
694558130,Positive
694558131,Positive
694558132,Positive
694558133,Neutral
694558134,Positive
694558135,Neutral
694558136,Neutral
694558137,Positive
694558138,positive
694558139,Positive
694558140,Positive
694558141,Neutral
694558142,Positive
694558143,Positive
694558144,Positive
694558145,Positive
694558146,Positive
694558147,Positive
694558148,Neutral
694558149,Neutral
694558150,Neutral
694558151,Positive
694558152,Positive
694558153,Positive
694558154,Positive
694558155,Positive
694558156,Positive
694558157,Positive
694558158,Neutral
694558159,Positive
694558160,Positive
694558161,Positive
694558162,Positive
694558163,Positive
694558164,Positive
694558165,Positive
694558166,Negative
694558167,Positive
694558168,Positive
694558169,Negative
694558170,negative
694558171,Positive
694558172,Neutral
694558173,Positive
694558174,Neutral
694558175,Negative
694558176,Positive
694558177,Neutral
694558178,Positive
694558179,Positive
694558180,Neutral
694558181,Positive
694558182,Positive
694558183,Positive
694558184,Positive
694558185,Negative
694558186,Neutral
694558187,Negative
694558188,Positive
694558189,Negative
694558190,Positive
694558191,Positive
694558192,positive
694558193,Positive
694558194,Positive
694558195,Positive
694558196,Neutral
694558197,Neutral
694558198,Positive
694558199,Positive
694558200,positive
694558201,Positive
694558202,Positive
694558203,Positive
694558204,Positive
694558205,Neutral
694558206,Negative
694558207,Positive
694558208,Neutral
694558209,Positive
694558210,Positive
694558211,Positive
694558212,Neutral
694558213,negative
694558214,Neutral
694558215,Positive
694558216,Positive
694558217,Positive
694558218,Positive
694558219,Positive
694558220,Positive
694558221,Positive
694558222,Neutral
694558223,Neutral
694558224,Positive
694558225,Positive
694558226,Neutral
694558227,Positive
694558228,Neutral
694558229,Positive
694558230,Positive
694558231,Positive
694558232,Negative
694558233,Positive
694558234,Neutral
694558235,Positive
694558236,Neutral
694558237,Positive
694558238,Positive
694558239,Positive
694558240,Positive
694558241,Neutral
694558242,Neutral
694558243,Positive
694558244,positive
694558245,Positive
694558246,Neutral
694558247,Positive
694558248,Positive
694558249,Positive
694558250,Positive
694558251,Neutral
694558252,Negative
694558253,Positive
694558254,Positive
694558255,Negative
694558256,Neutral
694558257,Neutral
694558258,Negative
694558259,Positive
694558260,Positive
694558261,Neutral
694558262,Neutral
694558263,Neutral
694558264,Positive
694558265,Neutral
694558266,Positive
694558267,Positive
694558268,positive
694558269,Negative
694558270,Positive
694558271,Neutral
694558272,Neutral
694558273,Positive
694558274,Positive
694558275,Positive
694558276,Positive
694558277,Negative
694558278,Neutral
694558279,Positive
694558280,Positive
694558281,Positive
694558282,Positive
694558283,Positive
694558284,negative
694558285,Positive
694558286,Positive
694558287,Positive
694558288,Positive
694558289,Neutral
694558290,Neutral
694558291,Positive
694558292,Positive
694558293,Neutral
694558294,Positive
694558295,Neutral
694558296,Negative
694558297,Positive
694558298,Negative
694558299,Positive
694558300,Positive
694558301,Negative
694558302,Negative
694558303,Positive
694558304,Neutral
694558305,Positive
694558306,Positive
694558307,Neutral
694558308,Negative
694558309,Neutral
694558310,Negative
694558311,Positive
694558312,Negative
694558313,Neutral
694558314,Neutral
694558315,Positive
694558316,Positive
694558317,Positive
694558318,Positive
694558319,Positive
694558320,Neutral
694558321,positive
694558322,Negative
694558323,Positive
694558324,Negative
694558325,Negative
694558326,Negative
694558327,Negative
694558328,Negative
694558329,negative
694558330,negative
694558331,Negative
694558332,negative
694558333,Negative
694558334,Neutral
694558335,Neutral
694558336,negative
694558337,Negative
694558338,Positive
694558339,Negative
694558340,Negative
694558341,negative
694558342,Negative
694558343,Positive
694558344,Positive
694558345,Negative
694558346,Negative
694558347,Neutral
694558348,negative
694558349,Negative
694558350,Negative
694558351,Negative
694558352,Neutral
694558353,Negative
694558354,Negative
694558355,negative
694558356,Neutral
694558357,Neutral
694558358,Positive
694558359,Negative
694558360,Negative
694558361,Neutral
694558362,Positive
694558363,Positive
694558364,Negative
694558365,Negative
694558366,Negative
694558367,Neutral
694558368,Negative
694558369,Neutral
694558370,Positive
694558371,Positive
694558372,Positive
694558373,Positive
694558374,Negative
694558375,negative
694558376,Negative
694558377,Positive
694558378,Neutral
694558379,Positive
694558380,Negative
694558381,Positive
694558382,Positive
694558383,Positive
694558384,Positive
694558385,Negative
694558386,Positive
694558387,Positive
694558388,Positive
694558389,Neutral
694558390,Positive
694558391,Negative
694558392,Positive
694558393,positive
694558394,Positive
694558395,Neutral
694558396,Positive
694558397,Positive
694558398,Positive
694558399,Positive
694558400,Positive
694558401,Neutral
694558402,Negative
694558403,Positive
694558404,Positive
694558405,positive
694558406,Neutral
694558407,Neutral
694558408,Neutral
694558409,Positive
694558410,Positive
694558411,Positive
694558412,Neutral
694558413,Positive
694558414,Neutral
694558415,Neutral
694558416,Positive
694558417,Neutral
694558418,Positive
694558419,negative
694558420,Neutral
694558421,Positive
694558422,positive
694558423,Positive
694558424,Neutral
694558425,Positive
694558426,Neutral
694558427,Neutral
694558428,positive
694558429,Neutral
694558430,negative
694558431,Neutral
694558432,Positive
694558433,Neutral
694558434,Positive
694558435,Neutral
694558436,Positive
694558437,Positive
694558438,Neutral
694558439,Neutral
694558440,Positive
694558441,negative
694558442,Neutral
694558443,Positive
694558444,Positive
694558445,Positive
694558446,Neutral
694558447,Positive
694558448,Positive
694558449,Positive
694558450,Positive
694558451,Positive
694558452,Positive
694558453,Positive
694558454,Neutral
694558455,Positive
694558456,Negative
694558457,Positive
694558458,Positive
694558459,Positive
694558460,Positive
694558461,Positive
694558462,Positive
694558463,Positive
694558464,Positive
694558465,Positive
694558466,Negative
694558467,Positive
694558468,Neutral
694558469,Positive
694558470,Negative
694558471,Positive
694558472,Positive
694558473,Positive
694558474,Positive
694558475,Positive
694558476,Neutral
694558477,Positive
694558478,Negative
694558479,Negative
694558480,Positive
694558481,Positive
694558482,Positive
694558483,Neutral
694558484,Positive
694558485,Neutral
694558486,Positive
694558487,Neutral
694558488,Positive
694558489,Neutral
